Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9813 6.44029
0.9814 6.46118
0.981 6.48381
0.9811 6.51568
0.9812 6.553
0.9812 6.57186
0.9809 6.61932
0.9807 6.66423
0.9805 6.71747
0.9806 6.75936
0.9802 6.7958
0.9807 6.82184
0.9808 6.81939
0.9816 6.66534
0.9819 6.5559
0.9818 6.47048
0.9815 6.38782
0.9818 6.34729
0.9814 6.34513
0.9816 6.39517
0.9813 6.44395
0.9813 6.49987
0.9806 6.57808
0.9802 6.66529
0.9796 6.75537
0.9794 6.83737
0.9796 6.91553
0.9794 6.98381
0.9795 6.99008
0.9791 6.9639
0.9792 6.93329
0.9793 6.87286
0.9793 6.82392
0.9799 6.71502
0.9806 6.62545
0.9808 6.55625
0.9811 6.48952
0.9808 6.44883
0.9805 6.42489
0.9802 6.41493
0.9803 6.40083
0.9808 6.41582
0.9805 6.45393
0.9807 6.50936
0.981 6.51027
0.9809 6.52451
0.9811 6.5552
0.9809 6.58904
0.9811 6.60765
0.9812 6.62329
0.981 6.61033
0.9809 6.6017
0.9812 6.53352
0.981 6.52848
0.9807 6.57223
0.9813 6.67293
0.981 6.87906
0.9806 7.12615
0.9795 7.3847
0.9787 7.64337
0.9784 7.84281
0.9786 7.84961
0.9793 7.67148
0.98 7.43555
0.9798 7.29228
0.98 7.205
0.9806 7.11032
0.9807 7.02558
0.9809 6.98474
0.9811 6.95892
0.9813 6.96637
0.9813 7.00002
0.9807 7.04777
0.9795 7.15789
0.979 7.27721
0.9792 7.28429
0.9794 7.17883
0.9801 6.98972
0.9803 6.8318
0.9809 6.70161
0.9806 6.59022
0.9811 6.51731
0.981 6.44206
0.9812 6.38915
0.981 6.3675
0.9807 6.38959
0.9804 6.44103
0.9801 6.55107
0.9798 6.67433
0.9798 6.79137
0.9793 6.88606
0.9793 6.98547
0.979 7.07552
0.9789 7.14691
0.9791 7.19545
0.9789 7.22609
0.9785 7.26384
0.9786 7.24316
0.979 7.28448
0.9784 7.3498
0.9784 7.39464
0.9782 7.30947
0.9788 7.22983
0.9794 7.20396
0.9793 7.25389
0.9787 7.36677
0.979 7.38148
0.9786 7.45915
0.9782 7.56941
0.9776 7.70526
0.9771 7.8477
0.9774 7.84947
0.9777 7.85423
0.9776 7.82904
0.9773 7.83157
0.9775 7.76843
0.9773 7.74383
0.9774 7.69088
0.9774 7.63392
0.9776 7.57455
0.9773 7.52725
0.9775 7.49889
0.9774 7.47407
0.9773 7.50409
0.9775 7.51348
0.9773 7.54986
0.9773 7.58242
0.9773 7.61495
0.9773 7.62767
0.9771 7.64601
0.9774 7.61122
0.9772 7.57428
0.9769 7.5302
0.9771 7.47865
0.9777 7.34207
0.9781 7.21744
0.9791 7.0921
0.9795 6.98842
0.98 6.95314
0.9797 6.96403
0.9797 7.01965
0.9801 7.10157
0.9797 7.23491
0.9794 7.39325
0.9784 7.55952
0.9779 7.75043
0.978 7.74671
0.9782 7.74754
0.978 7.75626
0.9781 7.72464
0.978 7.70262
0.978 7.63926
0.9782 7.57901
0.9781 7.52565
0.9782 7.5088
0.9784 7.51328
0.9786 7.48868
0.9784 7.4253
0.9789 7.39007
0.9794 7.40837
0.9803 7.42438
0.9799 7.4498
0.9796 7.47931
0.9795 7.51744
0.9791 7.53168
0.9791 7.5458
0.9791 7.56067
0.979 7.53458
0.9789 7.46137
0.979 7.39127
0.9791 7.27153
0.9794 7.18204
0.9796 7.09614
0.9798 7.03467
0.9798 6.96849
0.98 6.93738
0.9799 6.92007
0.9796 6.89234
0.9796 6.90671
0.98 6.86768
0.9806 6.8088
0.9807 6.77791
0.9808 6.75167
0.9811 6.67929
0.9809 6.64003
0.9803 6.60351
0.9804 6.5779
0.9802 6.60409
0.98 6.62206
0.98 6.62751
0.9807 6.60609
0.9804 6.57854
0.9806 6.55161
0.9805 6.5241
0.9808 6.51209
0.9808 6.51188
0.9807 6.52677
0.9807 6.55719
0.9807 6.59667
0.9807 6.62471
0.9803 6.6584
0.9803 6.702
0.98 6.75045
0.98 6.80415
0.9801 6.85605
0.98 6.91113
0.9796 6.96557
0.9792 7.03751
0.9789 7.08702
0.9784 7.11829
0.9785 7.13825
0.9783 7.16936
0.9782 7.18823
0.979 7.18292
0.9792 7.17739
0.9793 7.17065
0.9798 7.17291
0.9795 7.19159
0.9797 7.22975
0.98 7.25918
0.9797 7.30689
0.9796 7.28261
0.9798 7.20709
0.9801 7.18042
0.9798 7.23233
0.9793 7.2977
0.9789 7.36662
0.9785 7.43341
0.9786 7.41662
0.9787 7.39263
0.9785 7.38027
0.9785 7.39056
0.9784 7.41112
0.9789 7.39786
0.9788 7.38875
0.979 7.36679
0.979 7.36316
0.9791 7.3726
0.9793 7.39037
0.9794 7.40707
0.9788 7.38861
0.9789 7.32405
0.9791 7.2377
0.9797 7.15748
0.9798 7.09894
0.9799 7.04559
0.9804 6.97904
0.98 6.92157
0.9806 6.87688
0.9802 6.86704
0.9805 6.90233
0.9809 6.9225
0.9801 6.95502
0.98 6.99222
0.9796 7.03666
0.9796 7.06411
0.9801 7.08704
0.9804 7.07772
0.9806 7.06602
0.9805 7.02293
0.9801 7.04365
0.9801 7.07938
0.98 7.12387
0.9797 7.18561
0.9798 7.25568
0.9796 7.32739
0.9796 7.40427
0.9791 7.45288
0.9792 7.46045
0.9793 7.44671
0.9795 7.44095
0.9795 7.44632
0.9796 7.44257
0.9797 7.41327
0.9796 7.38659
0.9798 7.35394
0.9793 7.21536
0.9801 7.12416
0.9806 7.05313
0.9804 6.99175
0.98 6.95717
0.9792 6.94565
0.9791 6.96306
0.9794 6.98157
0.979 7.01654
0.9793 7.06256
0.9794 7.11747
0.9793 7.20898
0.9789 7.28154
0.979 7.35499
0.979 7.40918
0.9792 7.38716
0.9791 7.33997
0.9791 7.29677
0.9791 7.26133
0.9793 7.2092
0.9794 7.16818
0.9797 7.12965
0.9793 7.11729
0.9795 7.1025
0.9796 7.08134
0.9796 7.07093
0.98 7.03383
0.9804 7.01115
0.9804 7.00058
0.9804 6.99525
0.9804 6.99663
0.9804 6.99756
0.9804 6.99668
0.9807 6.99622
0.9808 6.93672
0.981 6.87073
0.9808 6.81823
0.9806 6.78918
0.9807 6.76896
0.9808 6.75792
0.981 6.75525
0.9807 6.76659
0.9804 6.79727
0.98 6.86652
0.9804 6.9481
0.9796 7.03831
0.9794 7.11949
0.9791 7.19808
0.9788 7.28027
0.9785 7.35215
0.9787 7.38739
0.9787 7.39826
0.979 7.36321
0.979 7.30211
0.9793 7.24586
0.9796 7.21604
0.9797 7.1895
0.9802 7.09106
0.9806 7.01245
0.981 6.96739
0.981 6.9289
0.9811 6.91421
0.9806 6.99044
0.9807 7.08277
0.9803 7.20542
0.9804 7.2979
0.98 7.38727
0.9802 7.44557
0.9807 7.47768
0.9805 7.49883
0.9804 7.52139
0.9803 7.51308
0.9801 7.51424
0.98 7.49704
0.9801 7.48409
0.9798 7.47954
0.9804 7.43344
0.9808 7.39119
0.9808 7.35881
0.9807 7.31888
0.9806 7.29215
0.9808 7.25645
0.9808 7.22831
0.9808 7.21854
0.9809 7.20168
0.981 7.189
0.9811 7.14107
0.9812 7.09829
0.9811 7.06753
0.9808 7.0101
0.9808 6.965
0.981 6.92251
0.9815 6.88671
0.9811 6.87593
0.9809 6.88076
0.9806 6.89215
0.9805 6.91625
0.9806 6.93878
0.9801 6.9738
0.9801 6.98732
0.9804 7.01133
0.9809 7.00687
0.9808 6.98711
0.981 6.91153
0.9814 6.8931
0.9812 6.87817
0.9808 6.87763
0.9805 6.9111
0.9805 6.95604
0.9794 7.031
0.9792 7.12809
0.9789 7.22835
0.9787 7.30174
0.9791 7.24851
0.9798 7.12523
0.9811 7.04144
0.9815 7.02329
0.9814 7.05792
0.9815 7.13596
0.9815 7.22495
0.9812 7.32852
0.9811 7.42351
0.9811 7.49477
0.9809 7.57588
0.9806 7.57609
0.9797 7.59869
0.9796 7.61721
0.9797 7.6272
0.9799 7.5801
0.9802 7.51869
0.9801 7.45791
0.9804 7.41592
0.9804 7.37511
0.9803 7.36095
0.9801 7.31685
0.9801 7.26348
0.9805 7.20549
0.9807 7.14312
0.9811 7.0851
0.9812 7.04336
0.9813 7.01072
0.9813 6.9907
0.9812 6.97797
0.9814 6.9884
0.9814 6.99586
0.9813 6.99479
0.9814 6.99092
0.9815 6.976
0.9815 6.95229
0.9813 6.92361
0.9815 6.89633
0.9814 6.87861
0.9811 6.8334
0.981 6.80103
0.9814 6.77965
0.9815 6.77074
0.9814 6.76997
0.9815 6.77274
0.9814 6.76733
0.9814 6.76516
0.9817 6.759
0.9816 6.75771
0.9818 6.76371
0.9813 6.7724
0.9812 6.78174
0.9814 6.76405
0.9818 6.72239
0.9817 6.69226
0.9814 6.63772
0.9808 6.61736
0.9814 6.6321
0.9818 6.6839
0.9815 6.74331
0.9814 6.80023
0.981 6.86466
0.9804 6.95369
0.9804 7.03277
0.9801 7.08184
0.9806 7.07485
0.9807 7.08238
0.9806 7.0847
0.9807 7.05786
0.9806 6.94684
0.9808 6.83381
0.9812 6.72493
0.9816 6.66442
0.9821 6.65132
0.9822 6.61377
0.982 6.61866
0.9814 6.62086
0.9811 6.64218
0.9809 6.67707
0.9809 6.73479
0.981 6.79327
0.9808 6.8243
0.9807 6.85411
0.9807 6.88226
0.9807 6.90202
0.9808 6.83077
0.9809 6.78586
0.9806 6.764
0.9807 6.75532
0.9806 6.76307
0.9802 6.78809
0.9802 6.83246
0.9796 6.86809
0.9798 6.90072
0.9794 6.92919
0.9795 6.95512
0.9796 6.97134
0.9797 6.96892
0.9799 6.9512
0.9799 6.93307
0.9798 6.91455
0.9804 6.87825
0.9806 6.83763
0.9806 6.81415
0.9813 6.75328
0.9813 6.73736
0.9815 6.74292
0.9817 6.78143
0.9817 6.82783
0.9815 6.89978
0.981 6.99268
0.9808 7.10137
0.9805 7.21714
0.9801 7.32784
0.9799 7.38426
0.98 7.44263
0.9801 7.39202
0.9804 7.31477
0.9803 7.25064
0.9811 7.12642
0.9811 7.00524
0.9816 6.86912
0.9813 6.82831
0.9812 6.84762
0.9808 6.90521
0.9809 6.97858
0.9808 7.07149
0.9805 7.18414
0.9804 7.3119
0.98 7.4168
0.9796 7.51151
0.9795 7.57931
0.9794 7.51027
0.9795 7.45629
0.9796 7.41089
0.9799 7.34822
0.9796 7.2961
0.98 7.26619
0.9798 7.23759
0.9796 7.22876
0.9797 7.23606
0.9797 7.25249
0.9797 7.24478
0.9798 7.23164
0.9796 7.20261
0.98 7.1535
0.9803 7.11737
0.9801 7.05167
0.9804 7.00865
0.9806 6.97234
0.9809 6.90737
0.9815 6.85935
0.9818 6.80245
0.9819 6.76737
0.9819 6.7416
0.9818 6.73529
0.9817 6.7475
0.9816 6.75588
0.9816 6.74916
0.9815 6.76117
0.9814 6.77333
0.9814 6.77743
0.9817 6.77241
0.9814 6.78801
0.9812 6.81321
0.9808 6.83261
0.9814 6.81402
0.9811 6.8062
0.981 6.79683
0.981 6.80869
0.9812 6.82582
0.9814 6.82204
0.9816 6.82049
0.9815 6.82519
0.9813 6.82806
0.9813 6.83644
0.9815 6.83563
0.9816 6.83669
0.9817 6.82863
0.9815 6.82364
0.9816 6.82475
0.9816 6.82914
0.9816 6.82691
0.9817 6.84358
0.9816 6.85407
0.9816 6.87722
0.9814 6.90053
0.9811 6.92533
0.981 6.94521
0.981 6.95442
0.9811 6.95547
0.981 6.95716
0.9809 6.93867
0.981 6.92619
0.9813 6.90512
0.9812 6.87778
0.9811 6.85705
0.9813 6.83851
0.9814 6.82616
0.9815 6.81588
0.9816 6.78947
0.9817 6.75683
0.9821 6.73332
0.982 6.7188
0.9819 6.70922
0.9821 6.68867
0.9821 6.67866
0.982 6.67601
0.9824 6.67349
0.9824 6.67519
0.9825 6.69135
0.9825 6.70268
0.9824 6.71491
0.9822 6.72684
0.982 6.73525
0.9819 6.74465
0.9818 6.75013
0.9818 6.73036
0.9819 6.70853
0.9821 6.69261
0.9819 6.66559
0.982 6.6433
0.982 6.60696
0.9819 6.58429
0.9821 6.56871
0.9817 6.56101
0.9815 6.56213
0.9817 6.57189
0.9821 6.59325
0.982 6.60137
0.9822 6.6161
0.9819 6.6363
0.9818 6.63387
0.9815 6.63787
0.9814 6.65037
0.9811 6.67049
0.9811 6.69971
0.9812 6.73206
0.9811 6.76512
0.9811 6.79551
0.981 6.82132
0.9809 6.89345
0.9808 6.92988
0.9808 6.98096
0.9802 7.06643
0.9797 7.16585
0.9797 7.28053
0.9794 7.31496
0.9796 7.27699
0.9799 7.21754
0.9806 7.11664
0.9811 7.03409
0.9813 6.96594
0.9815 6.88527
0.982 6.81903
0.9821 6.78751
0.9821 6.75134
0.9822 6.7368
0.9818 6.76017
0.9822 6.76433
0.9816 6.8133
0.9815 6.88742
0.9813 6.95823
0.9814 7.00785
0.9814 7.04578
0.9813 7.08966
0.9816 7.1167
0.9816 7.12369
0.9816 7.08443
0.9815 7.06215
0.9816 7.01041
0.9816 6.96327
0.9819 6.95377
0.9818 6.95556
0.9819 6.96095
0.982 6.95763
0.9822 6.96076
0.982 6.95258
0.9822 6.91693
0.9819 6.88481
0.9819 6.85295
0.9819 6.82847
0.9823 6.80997
0.9823 6.79545
0.9824 6.79235
0.9824 6.79865
0.9826 6.76744
0.9824 6.74568
0.9824 6.73517
0.9825 6.73099
0.9827 6.72503
0.9826 6.71842
0.9826 6.70043
0.9823 6.68133
0.9827 6.67261
0.9827 6.63177
0.9826 6.6158
0.9829 6.59378
0.9827 6.60011
0.9826 6.61968
0.9825 6.6408
0.9824 6.66581
0.9823 6.67953
0.9822 6.70754
0.9823 6.75718
0.9821 6.82074
0.9821 6.84425
0.9821 6.88135
0.9821 6.95395
0.982 7.03634
0.9815 7.12654
0.9811 7.20543
0.9803 7.344
0.98 7.49834
0.9797 7.62372
0.9795 7.68566
0.9792 7.71449
0.9789 7.73392
0.9795 7.63335
0.98 7.54968
0.9802 7.47078
0.9805 7.40447
0.9808 7.31535
0.9812 7.22827
0.9814 7.1459
0.9815 6.98592
0.9819 6.8759
0.9819 6.81508
0.9821 6.7995
0.9824 6.79497
0.9826 6.78278
0.9827 6.78182
0.9827 6.76862
0.9825 6.74195
0.9824 6.72729
0.9824 6.72059
0.9822 6.72547
0.982 6.737
0.982 6.73788
0.982 6.71859
0.9819 6.70315
0.9823 6.69761
0.9825 6.71107
0.9828 6.73852
0.9829 6.80249
0.9827 6.87945
0.9824 6.92597
0.9819 6.9695
0.9819 7.02179
0.9821 7.08855
0.982 7.15915
0.9816 7.18049
0.9813 7.16519
0.9813 7.09091
0.9813 7.00709
0.9815 6.93529
0.9818 6.89467
0.9813 6.87213
0.9815 6.86749
0.981 6.89026
0.981 6.92475
0.9809 6.92484
0.9809 6.92581
0.9808 6.90809
0.9811 6.88999
0.9811 6.8803
0.981 6.87779
0.9812 6.82754
0.9815 6.79434
0.9816 6.78838
0.9818 6.7897
0.9817 6.76589
0.982 6.72341
0.9823 6.68761
0.9823 6.66964
0.9823 6.66388
0.9823 6.68965
0.9825 6.72071
0.9821 6.75927
0.9822 6.80496
0.9821 6.8262
0.9823 6.8528
0.982 6.86747
0.9822 6.89048
0.982 6.93312
0.9815 6.94466
0.9811 6.94778
0.9809 6.9595
0.9813 6.9264
0.9809 6.90337
0.9812 6.89924
0.9813 6.90466
0.9812 6.90459
0.9809 6.90028
0.981 6.90093
0.9809 6.90651
0.9808 6.91294
0.9808 6.93246
0.9809 6.95831
0.981 6.96652
0.9812 6.96918
0.9812 6.9694
0.9812 6.96162
0.9812 6.96333
0.9813 6.95953
0.9815 6.96037
0.9818 6.98382
0.9815 7.02083
0.9817 7.05029
0.9816 7.08558
0.9815 7.11706
0.9816 7.15114
0.9814 7.16474
0.9814 7.15936
0.9811 7.15219
0.981 7.13556
0.9813 7.06098
0.9811 6.99855
0.9809 6.94616
0.9808 6.90274
0.9811 6.85745
0.9813 6.82578
0.9814 6.76725
0.9815 6.71883
0.9818 6.68561
0.9818 6.65592
0.982 6.6479
0.9822 6.6495
0.9824 6.65691
0.9824 6.67311
0.9821 6.69058
0.9821 6.70775
0.9823 6.68771
0.9822 6.66629
0.9819 6.64974
0.9819 6.64266
0.9818 6.64979
0.9816 6.66321
0.9817 6.65822
0.9818 6.65532
0.9814 6.68556
0.9812 6.7266
0.981 6.75559
0.9808 6.79571
0.9804 6.83224
0.9813 6.76582
0.9816 6.74797
0.9817 6.76526
0.9813 6.80755
0.981 6.85985
0.9811 6.93694
0.9809 7.01277
0.9807 7.06903
0.9803 7.11999
0.98 7.1643
0.9797 7.1754
0.98 7.1791
0.9798 7.17878
0.98 7.14771
0.9802 7.12027
0.98 7.06623
0.9802 6.94558
0.9801 6.87853
0.9802 6.84407
0.9807 6.81639
0.9805 6.80497
0.9805 6.8073
0.9808 6.817
0.9808 6.8426
0.9804 6.88865
0.9806 6.94339
0.9807 6.99202
0.9803 7.04734
0.9801 7.06973
0.9801 7.07436
0.9801 7.06725
0.9804 7.05871
0.9804 7.05072
0.9804 7.05081
0.9801 7.05157
0.9801 7.04602
0.9795 7.04814
0.9794 7.06171
0.9795 7.0397
0.9798 7.02416
0.9798 7.01364
0.9799 7.00307
0.9803 6.98641
0.9803 6.98528
0.9806 6.97552
0.9809 6.94124
0.9812 6.91889
0.9814 6.81587
0.9814 6.74382
0.9819 6.70484
0.9819 6.68565
0.9818 6.68315
0.9818 6.6254
0.9819 6.58343
0.9819 6.5566
0.9817 6.53846
0.9819 6.52485
0.9818 6.51979
0.9819 6.51156
0.9819 6.50972
0.9818 6.51462
0.9818 6.51757
0.9817 6.52687
0.9819 6.53847
0.982 6.54383
0.9819 6.54919
0.9821 6.54404
0.9816 6.54516
0.9816 6.55269
0.9817 6.56135
0.9816 6.55889
0.9819 6.55755
0.9818 6.57108
0.9817 6.58658
0.9822 6.57776
0.9819 6.58033
0.9817 6.59382
0.9815 6.6088
0.9815 6.62596
0.9815 6.6218
0.9814 6.60635
0.9814 6.59386
0.9815 6.58286
0.9817 6.57932
0.9818 6.57876
0.9817 6.58092
0.9817 6.5807
0.9818 6.57461
0.9818 6.56659
0.9818 6.56683
0.9818 6.56443
0.982 6.56247
0.9819 6.56032
0.9822 6.55969
0.9823 6.56028
0.9824 6.5616
0.982 6.56829
0.982 6.58049
0.9815 6.59715
0.9818 6.61689
0.9816 6.62741
0.9815 6.6423
0.9818 6.66909
0.9817 6.69964
0.9816 6.73288
0.9816 6.76112
0.9815 6.79412
0.9809 6.8511
0.9812 6.90734
0.9807 6.93784
0.9806 6.97525
0.9804 7.01742
0.9801 7.06145
0.9801 7.10134
0.9801 7.11827
0.9801 7.13983
0.9803 7.14152
0.9806 7.15436
0.9804 7.14181
0.9808 7.14094
0.9813 7.14297
0.9814 7.12221
0.9815 7.09437
0.9815 7.07318
0.9819 7.03793
0.9818 7.01782
0.9821 7.01062
0.9821 7.00332
0.9821 6.99993
0.9821 7.00646
0.9821 7.01623
0.9818 7.02764
0.9819 7.02026
0.9822 7.01516
0.9821 7.00687
0.9821 7.00074
0.9824 7.0007
0.9825 6.99949
0.9825 6.99432
0.9826 6.99113
0.9827 6.98937
0.9828 6.93792
0.9828 6.90588
0.9827 6.87831
0.9831 6.85221
0.9829 6.83225
0.9828 6.80829
0.9829 6.79728
0.9827 6.79808
0.9826 6.8101
0.9821 6.82948
0.9819 6.83863
0.9814 6.85682
0.9811 6.87646
0.9811 6.90312
0.981 6.89365
0.9811 6.8801
0.9811 6.86047
0.9813 6.84114
0.9816 6.82876
0.9817 6.8058
0.9817 6.79213
0.9817 6.78537
0.9818 6.78345
0.9817 6.78322
0.9816 6.79791
0.9816 6.81947
0.9815 6.85236
0.982 6.87653
0.9818 6.89637
0.9818 6.92581
0.9817 6.9599
0.9814 6.9878
0.9815 6.99268
0.9814 6.99695
0.9816 6.99967
0.9812 7.00261
0.9813 6.99348
0.9814 6.98523
0.9812 6.97427
0.9812 6.94697
0.9811 6.95461
0.9813 6.96028
0.9813 6.95612
0.9819 6.9275
0.9817 6.90293
0.9818 6.87654
0.982 6.8626
0.9822 6.85149
0.9822 6.83748
0.9824 6.82905
0.9824 6.82723
0.9826 6.82026
0.9829 6.80539
0.9828 6.79739
0.9829 6.79296
0.983 6.79195
0.9829 6.80622
0.9827 6.81641
0.9825 6.83068
0.9825 6.8416
0.9826 6.86171
0.9826 6.87326
0.9826 6.8586
0.9825 6.84447
0.9823 6.84654
0.9823 6.85377
0.982 6.86608
0.982 6.88145
0.982 6.90879
0.9819 6.94429
0.9815 6.98572
0.9813 7.02982
0.9813 7.0737
0.9813 7.11557
0.9811 7.12178
0.981 7.0757
0.9811 7.03644
0.9813 7.00458
0.9816 6.9526
0.9818 6.91474
0.9819 6.8865
0.9819 6.86767
0.9824 6.85013
0.9829 6.81244
0.9829 6.79175
0.9829 6.76397
0.9827 6.7545
0.9825 6.77729
0.9824 6.83906
0.9819 6.93576
0.982 7.03017
0.9822 7.12
0.9822 7.21248
0.982 7.29626
0.9819 7.37
0.9816 7.41274
0.9815 7.43904
0.9815 7.41168
0.9818 7.32281
0.982 7.25596
0.9821 7.14728
0.9821 7.04838
0.9821 6.95668
0.9821 6.86516
0.9823 6.79999
0.9822 6.7559
0.9821 6.72542
0.982 6.70632
0.9821 6.69269
0.982 6.68226
0.9819 6.67557
0.9817 6.67188
0.9819 6.65918
0.9822 6.64451
0.9822 6.63424
0.9822 6.62679
0.9823 6.61183
0.9823 6.60125
0.9823 6.59073
0.9823 6.56788
0.9824 6.55529
0.9826 6.54796
0.9827 6.54091
0.9828 6.53946
0.9829 6.53994
0.9831 6.5395
0.9832 6.52726
0.9832 6.52315
0.9831 6.52311
0.9831 6.52499
0.9831 6.5285
0.983 6.53152
0.9828 6.53108
0.983 6.51287
0.9829 6.50418
0.983 6.4904
0.9825 6.4812
0.9828 6.46232
0.9828 6.45094
0.9827 6.4453
0.9825 6.44502
0.9822 6.45014
0.9823 6.45247
0.9824 6.45683
0.9826 6.46844
0.9825 6.48784
0.9825 6.51209
0.9825 6.55403
0.9821 6.61346
0.9821 6.67299
0.9818 6.73456
0.9818 6.7277
0.982 6.71245
0.9821 6.69006
0.9821 6.68277
0.9821 6.66513
0.9821 6.6467
0.9819 6.6014
0.9819 6.56692
0.9823 6.54831
0.9824 6.53404
0.9822 6.52257
0.9823 6.52057
0.9823 6.53047
0.9823 6.54987
0.9823 6.57421
0.9823 6.60261
0.9821 6.63417
0.9819 6.66838
0.9818 6.70309
0.9817 6.7347
0.9817 6.76397
0.9815 6.78909
0.9816 6.8092
0.9812 6.82849
0.9811 6.8428
0.9812 6.8523
0.9815 6.81628
0.9814 6.78735
0.9818 6.76311
0.982 6.75115
0.9821 6.74332
0.9819 6.74116
0.9822 6.74205
0.9822 6.74488
0.9822 6.74414
0.9825 6.7256
0.9826 6.71526
0.9826 6.69417
0.9825 6.69169
0.9824 6.70126
0.9826 6.71759
0.9829 6.73342
0.9829 6.75592
0.9828 6.78215
0.9824 6.764
0.9825 6.75746
0.9823 6.76258
0.9826 6.75926
0.9823 6.76251
0.9824 6.77494
0.9827 6.76216
0.9824 6.76398
0.9823 6.78691
0.9826 6.81586
0.9818 6.85161
0.9818 6.88901
0.9816 6.9286
0.9819 6.96805
0.9819 7.00131
0.982 7.03936
0.9822 7.07678
0.9822 7.11405
0.9821 7.12869
0.9817 7.14705
0.9817 7.128
0.9815 7.0875
0.9817 7.0604
0.9815 7.04171
0.9818 7.02898
0.9819 7.02038
0.9817 7.00848
0.9817 7.00252
0.9818 7.00053
0.9819 7.00348
0.9814 6.99687
0.9815 6.99605
0.9816 6.96792
0.9815 6.92706
0.9814 6.88552
0.9812 6.85285
0.9811 6.81423
0.9814 6.78649
0.9812 6.76244
0.9813 6.75063
0.9815 6.74479
0.9817 6.74847
0.9821 6.77037
0.9822 6.79844
0.9822 6.83705
0.9822 6.87241
0.9821 6.9098
0.9821 6.95006
0.9823 6.98907
0.9821 7.04679
0.982 7.10658
0.982 7.16483
0.9819 7.22306
0.9818 7.26246
0.9819 7.29792
0.9819 7.31374
0.9821 7.26485
0.982 7.23002
0.9821 7.206
0.9825 7.16087
0.9824 7.1242
0.9826 7.10294
0.9827 7.09307
0.9827 7.08223
0.9825 7.08007
0.9827 7.06438
0.983 7.05393
0.983 7.04978
0.9829 6.9898
0.9829 6.94772
0.9826 6.92261
0.9825 6.90948
0.9823 6.90563
0.9822 6.90886
0.9825 6.90732
0.9822 6.91176
0.9821 6.92237
0.9816 6.92707
0.9815 6.92755
0.9813 6.93343
0.9809 6.94999
0.981 6.96491
0.981 6.97787
0.9812 6.96092
0.9812 6.94719
0.9812 6.9438
0.9815 6.9114
0.9815 6.87546
0.9812 6.85073
0.9816 6.8455
0.9817 6.85601
0.9817 6.86288
0.982 6.86786
0.9822 6.87783
0.9826 6.89655
0.9825 6.91671
0.9826 6.93772
0.9826 6.9592
0.9822 6.95707
0.9825 6.95309
0.9825 6.96654
0.9826 6.99016
0.9825 7.02493
0.9825 7.03427
0.9824 7.04375
0.9821 7.05135
0.9819 7.06059
0.9821 7.07051
0.9822 7.09293
0.9821 7.11836
0.9823 7.1103
0.9822 7.08546
0.9821 7.06565
0.9823 7.02999
0.9825 7.00316
0.9824 6.98157
0.9825 6.96595
0.9827 6.97468
0.9827 7.00099
0.9827 7.04437
0.9826 7.08725
0.9817 7.14777
0.9816 7.20592
0.9818 7.26622
0.9814 7.33162
0.981 7.40145
0.9808 7.42275
0.9813 7.32116
0.9814 7.24011
0.9816 7.14816
0.9815 7.0743
0.9818 7.00462
0.9822 6.94541
0.9824 6.85811
0.9825 6.80394
0.9825 6.76393
0.983 6.75237
0.9831 6.75548
0.9829 6.75168
0.9826 6.74951
0.9822 6.75671
0.9824 6.78467
0.9825 6.80184
0.9825 6.85645
0.9821 6.92954
0.9819 7.00752
0.9819 7.09607
0.9821 7.1673
0.9818 7.19007
0.9816 7.20852
0.9812 7.23385
0.981 7.25852
0.9809 7.26431
0.9809 7.27436
0.9811 7.28534
0.9813 7.29384
0.9807 7.305
0.981 7.30593
0.981 7.306
0.9812 7.30041
0.981 7.31071
0.9809 7.30576
0.981 7.31967
0.9811 7.34544
0.9812 7.37797
0.9812 7.3829
0.9813 7.39607
0.9812 7.39857
0.9811 7.36174
0.9811 7.32594
0.981 7.27206
0.9812 7.22287
0.9811 7.18607
0.9809 7.09414
0.9809 7.02524
0.9808 6.9686
0.9814 6.93493
0.9815 6.91556
0.9816 6.9077
0.9818 6.90769
0.9817 6.91472
0.9819 6.92627
0.9816 6.93004
0.9817 6.93831
0.982 6.9504
0.9818 6.95476
0.982 6.96124
0.9823 6.95492
0.9823 6.94597
0.9825 6.91808
0.9825 6.90075
0.9825 6.9161
0.9828 6.94263
0.983 6.97629
0.9828 7.01363
0.983 7.04991
0.9826 7.07964
0.9826 7.0943
0.9826 7.1065
0.9824 7.11585
0.9829 6.98619
0.983 6.88673
0.983 6.81014
0.983 6.75085
0.9831 6.70987
0.9826 6.68422
0.9826 6.67464
0.9825 6.67342
0.9825 6.67894
0.9821 6.69
0.9822 6.70532
0.9823 6.7248
0.9823 6.74887
0.9821 6.77701
0.9821 6.80704
0.9818 6.81424
0.9816 6.8353
0.9815 6.8739
0.9813 6.91433
0.9812 6.95282
0.9814 6.96783
0.9811 6.98772
0.981 6.99576
0.9808 6.99542
0.9809 6.94966
0.9812 6.91934
0.981 6.91634
0.981 6.90782
0.9811 6.90322
0.9811 6.90092
0.9813 6.89899
0.9813 6.90033
0.9813 6.90925
0.9811 6.91877
0.9812 6.93036
